good_pointing_coding_between,good_pointing_coding_within,bad_pointing_coding_between,bad_pointing_coding_within,trackpad/mouse,Site,Experimenter ,NOTES,gender,Age,Hispanic,Racial_Category,Racial_Category_Text,Education_Level,Education_Level_Text,Handedness,First_Language,Age_started_speaking_English,participant,Participant_UUID_Silcton,date,MRT,SBSOD,New_or_Original,Education_Numeric,Overall_r,Overall_rsquared,Overall_angle,Overall_x_scale,Overall_y_scale,Overall_distortion_index,Batty_r,Batty_rsquared,Batty_angle,Batty_x_scale,Batty_y_scale,Batty_distortion_index,Golledge_r,Golledge_rsquared,Golledge_angle,Golledge_x_scale,Golledge_y_scale,Golledge_distortion_index,good_pointing_coding_total,bad_pointing_coding_total,Study,Motivation,Buildings_ID,Differently_Classified,Ethnicity,Gender,WRAT,Buildings_Percent,Study_Combined_Correct,Cluster_Matches,K_Means_Across_All,SAQ,Total_Time_in_Environment,Within_rsquared_average
16.207310139687497,5.569668552916666,15.38523081028125,4.719927314375001,mouse,UF,Amanda,"asis laptop, chrome, no issues running study, participant talked to themselves the entre study to remember things- did not seem distracting",Male,18.0,Hispanic/Latino,White,,High School,,Both,Spanish,5,110,39bc04c5-fa30-4f6a-bdda-6820699b82f6,2020-10-22 16:34:16 UTC,48.0,5.533333333,New,,0.9517456852528209,0.905819849397362,-42.7598720342014,0.9288739948799392,0.9288739948799392,0.0941801506026376,0.988867772610348,0.9778594717073509,-43.779121959771096,1.18726612244082,1.18726612244082,0.0221405282926489,0.9602482942922691,0.922076786691213,-81.497896529208,1.06311908639071,1.06311908639071,0.0779232133087878,11.648320888214284,10.814386454892857,,,,,,,,,,,,,,0.9499681291992819
59.29779864843749,14.123639444874996,48.79142516259375,11.464449188458337,trackpad,Temple,Sarah,"Participant did not have time to complete first round of MRT. The screen froze at the beginning of each route. However, doing the “three swipe” feature on the Mac’s trackpad fixed this issue each time. There were no distractions and the participant was focused.  ",Female,21.0,Not Hispanic/Latino,White,,High School,,Right,Russian,5-Apr,112,6f49cf77-8084-4d0f-a0a7-191c51ab300b,2020-10-23 15:07:43 UTC,32.0,4.533333333,New,,0.813333221476004,0.6615109291565351,38.0289719803225,0.815220695075479,0.815220695075479,0.338489070843465,0.884357940753223,0.782088967373282,65.96764986619371,1.06244103019539,1.06244103019539,0.21791103262671802,0.8734719062747979,0.7629531710513291,-42.59704322355329,1.13533903117389,1.13533903117389,0.23704682894867105,39.93744470405357,32.79414974510714,,,,,,,,,,,,,,0.7725210692123056
48.022588348468744,8.486040014666665,37.035564427593755,8.069373346874999,trackpad,UF,Rachel,Using chrome; Timed out of MRT part 1; Could hear yelling in the background during MRT part 2;,Female,18.0,Hispanic/Latino,White,,High School,,Right,Spanish,4,116,02f447fe-12a1-48a2-8cc5-2af2f9b4c034,2020-10-27 19:03:52 UTC,26.0,2.866666667,New,,0.903360541747315,0.816060268386002,48.5674480671465,0.9311548137194979,0.9311548137194979,0.18393973161399801,0.9322405408921871,0.869072426082958,65.9199957794229,0.839591060279277,0.839591060279277,0.13092757391704302,0.9588231179752679,0.9193417715638141,-75.0120000893423,1.1423903465621201,1.1423903465621201,0.0806582284361868,31.078353348267854,24.621482535857147,,,,,,,,,,,,,,0.8942070988233861
43.48360920846874,5.2456996299166665,38.15555931509375,4.157609634125,trackpad,UF,Amanda,"Mac, ios, chrome, laptop, clicked through ""point to tobler"" accidentally while trying to go full screen",Male,18.0,Not Hispanic/Latino,White,,High School,,Right,English,,118,febbf5fa-b4ee-4101-8cf5-162acec2ce05,2020-10-28 13:35:59 UTC,44.0,4.866666667,New,,0.897896938827282,0.8062189127554029,-35.5988800965814,0.8396352624048291,0.8396352624048291,0.193781087244597,0.9844700618515659,0.9691813026820258,-37.4083129100055,1.09164492476941,1.09164492476941,0.0308186973179735,0.8912427190695329,0.7943135842944542,21.1125858634849,1.1163285849488502,1.1163285849488502,0.20568641570554602,27.095933674803568,23.585009451821428,,,,,,,,,,,,,,0.88174744348824
55.36133231856249,67.52434453775,43.67760176821874,44.234298804041664,trackpad,UF,Brandi,"mac, ios, safari, no problems. ",Female,19.0,Not Hispanic/Latino,White,,High School,,Right,English,,119,c1ec3fe4-63ce-4954-8bdc-dc5e1d9ad226,2020-10-29 16:09:28 UTC,14.0,2.933333333,New,,0.7164015470034399,0.513231176548921,-12.5319310145175,0.639107441103445,0.639107441103445,0.48676882345107897,0.8144730281091109,0.663366313517225,-59.872392762225196,0.656264981074883,0.656264981074883,0.336633686482775,0.757161793515999,0.573293981560364,-84.5542597754215,0.966763060653996,0.966763060653996,0.426706018439636,60.57405184107142,43.916186212142854,,,,,,,,,,,,,,0.6183301475387946
62.65897108740624,52.16299869641666,53.15266304259374,39.21325854829167,trackpad,UF,Brandi,"nothing showed up on the ""instruction"" portion of the mental rotation task, but worked after refreshing the page. participant had a very dificult time with the mental rotation task. Also had some dificulty navigating the world (using trackpad and arrow keys together), but eventually seemed to get the hang of it.",Female,18.0,Not Hispanic/Latino,White,,College,,Right,English,,12,93b4bc24-8c25-4781-a882-0c8aa02d4630,2020-07-16 16:20:32 UTC,2.0,3.8,New,,0.6513441391186588,0.4242491875642271,-5.554365765745731,0.491534306970224,0.491534306970224,0.5757508124357739,0.9187711162266129,0.844140364012297,-17.5228452223066,1.18610636035651,1.18610636035651,0.155859635987702,0.16984056558819502,0.0288458177193179,34.6668417132494,0.202035826522473,0.202035826522473,0.9711541822806821,58.16069720555356,47.17863254503571,,,,,,,,,,,,,,0.43649309086580745
53.72053446653124,11.574047558125,44.49714334946876,9.561814486541666,trackpad,Temple,Sarah,"Participant was unable to optimize for screen sharing. At the beginning of each route, the screen froze and would not allow the participant to look around. This was fixed when the participant did the 3 swipe feature on Mac, but it still took a bit to load",Female,20.0,Not Hispanic/Latino,White,,High School,,Right,English,,120,6549564b-a203-4b9c-b6ef-e1f8162169d3,2020-10-30 15:37:04 UTC,32.0,5.4,New,,0.9360378658237191,0.876166886255823,12.6174817396319,0.9488513733375742,0.9488513733375742,0.123833113744178,0.9583283730461651,0.9183932705853101,46.22955731739221,0.9526141790545909,0.9526141790545909,0.0816067294146905,0.936855046863562,0.877697378833728,-14.738998701720002,1.12487811179901,1.12487811179901,0.122302621166272,35.657754362928564,29.524859551071433,,,,,,,,,,,,,,0.898045324709519
85.73268421215626,76.28729091083332,60.15817057759375,51.91083013654165,trackpad,UF,Amanda,"Acer, microsoft, chrome, laptop, had some internet issues from start",Female,34.0,,Black/African American,,Master's,,Left,Twi,6,122,e3f74869-23ce-4d7a-83c3-7054eef1f32d,2020-11-03 15:16:23 UTC,14.0,4.733333333,New,,0.7283527705241379,0.530497758330187,-2.5554465782866003,0.494108574833743,0.494108574833743,0.469502241669813,0.330541169130117,0.10925746448990499,-72.24716986548529,0.253398311485309,0.253398311485309,0.8907425355100949,0.709462873363978,0.5033375686818721,-22.792983735692395,0.677822707204669,0.677822707204669,0.496662431318128,81.68465851158929,56.62359610285713,,,,,,,,,,,,,,0.30629751658588855
47.64583758540625,18.30347690754167,35.91054264259375,13.95192695329167,trackpad,UF,Amanda,"mac, laptop, chrome, study ran smoothly",Female,18.0,Not Hispanic/Latino,White,,High School,,Right,English,,123,ebe52bec-935f-4ebf-ab1e-743e1c1814fe,2020-11-05 15:13:15 UTC,34.0,4.866666667,New,,0.756394769323749,0.572133047060327,88.1173595598823,0.611345313907656,0.611345313907656,0.427866952939673,0.783749954146014,0.61426399062388,63.0916390370111,0.8272436536176659,0.8272436536176659,0.38573600937611996,0.8617507944135121,0.742614431672319,-34.8113032103535,1.19688396199515,1.19688396199515,0.25738556832768,35.07054015203572,26.49970734717857,,,,,,,,,,,,,,0.6784392111480995
21.59453864171875,26.661449117583334,18.93790044615625,18.109269444874997,trackpad,UF,Amanda,"laptop, mac, chrome ",Male,18.0,Not Hispanic/Latino,White,,High School,,Right,English,,124,5b4aadd5-412e-4b51-bd0b-7128dd0e5ec5,2020-11-05 18:27:44 UTC,52.0,5.266666667,New,,0.9396681840095401,0.8829762960397869,26.6621098409689,0.785728553069173,0.785728553069173,0.11702370396021301,0.9755020251047372,0.951604200983443,47.38211002375711,1.07346892142081,1.07346892142081,0.0483957990165573,0.9434968815521,0.890186365498538,-9.50152421947602,0.7223930773688572,0.7223930773688572,0.10981363450146099,23.766071702803572,18.58277287417857,,,,,,,,,,,,,,0.9208952832409905
64.80768701849999,35.82322708458334,43.83903989946875,25.246692614958338,trackpad,UF,Brandi,no problems. ,Female,18.0,Not Hispanic/Latino,White,,High School,,Right,English,,126,1239fd57-e248-4ee2-9ecb-1b60c88a6f57,2020-11-06 15:05:52 UTC,52.0,3.4,New,,0.8162582300846609,0.666277498180943,43.21671657756829,0.711662659224732,0.711662659224732,0.333722501819057,0.80305586622773,0.64489872428277,87.52383558835122,0.678766243376718,0.678766243376718,0.35510127571723105,0.970775294250312,0.942404671926779,-64.5532709756207,0.8104841584331178,0.8104841584331178,0.0575953280732208,52.38577561825,35.87089106325,,,,,,,,,,,,,,0.7936516981047745
69.81721434978124,45.05775756825,52.37476674259374,35.01090912320833,trackpad ,Temple,Mitch,no issues ,Male,20.0,Not Hispanic/Latino,Black/African American,,High School,,Right,English,,127,265bac2e-533a-4476-ba3d-168dc5bac0d1,2020-11-06 21:08:16 UTC,-8.0,5.933333332999999,New,,0.316285781195051,0.100036695386164,72.06097575547521,0.292583606084745,0.292583606084745,0.899963304613837,0.258726395947448,0.0669393479599557,68.3443607090451,0.42062668233670597,0.42062668233670597,0.9330606520400441,0.6792178486467529,0.46133688592032396,81.0917174627605,1.18212952852814,1.18212952852814,0.538663114079676,59.20601858626785,44.93311347714285,,,,,,,,,,,,,,0.26413811694013983
70.74615309796876,30.054169810916672,55.29166857634373,17.63531495495834,trackpad,UF,Rachel,Using chrome; At Panera so background is noisy; Timed out of MRT pt 1; ,Female,20.0,Hispanic/Latino,Other:,Middle Eastern/White,High School,,Left,Spanish,4,128,edf159e2-07d8-43a4-857b-e869bc174485,2020-11-09 15:10:51 UTC,0.0,3.333333333,New,,0.5856628486727049,0.343000972315428,22.225511577776604,0.525891129457716,0.525891129457716,0.6569990276845721,0.577707902631317,0.333746420762675,29.2238185926408,0.567362343169152,0.567362343169152,0.666253579237325,0.9434837146466291,0.890161519803402,80.39616229198609,1.03737996356775,1.03737996356775,0.10983848019659899,53.30673168923215,39.15323131003571,,,,,,,,,,,,,,0.6119539702830386
32.56217581925,8.415467974541668,26.96587352884375,8.231790104541666,trackpad,UF,Rachel,"Used safari,  during pointing task, could not view the prompt so had to click to full screen again and accidentally skipped through one of the prompts;",Female,20.0,Not Hispanic/Latino,White,,High School,,Right,English,,129,46fb51be-0d6d-4fc0-8e61-5adff691f9be,2020-11-09 17:01:10 UTC,54.0,6.1333333329999995,New,,0.96733339635562,0.935733899704898,-20.5480136055746,0.97941455884368,0.97941455884368,0.0642661002951019,0.977193318127551,0.9549067809931322,-40.164967069212,1.0499485267406299,1.0499485267406299,0.0450932190068677,0.961008099413621,0.923536567138579,4.59347440293901,1.03336308080246,1.03336308080246,0.0764634328614204,22.21358674294643,18.936980632714288,,,,,,,,,,,,,,0.9392216740658557
22.719441154749994,13.121885450666667,20.204438617281244,12.509911133791666,mouse,UF,Brandi,"participant said that screen share cut off a portion of their screen. walking task was a ittle bit laggy, but doable ",Female,19.0,Not Hispanic/Latino,White,,College,,Left,English,,13,972a4fb5-7887-49f1-9575-979b45d9a1d6,2020-07-21 14:10:09 UTC,14.0,3.066666667,New,,0.64383073126534,0.41451801052166204,-39.495375545615296,0.5746718878129029,0.5746718878129029,0.585481989478338,0.8146238502690829,0.663612017427225,-33.3530366859236,1.2525059844345399,1.2525059844345399,0.336387982572775,0.9308406954921821,0.8664644003843679,41.6096445410285,1.14021193615423,1.14021193615423,0.133535599615631,18.60620299585714,16.906783981499995,,,,,,,,,,,,,,0.7650382089057964
39.3053843788125,12.123565933125,29.56819891321875,9.799452636625,trackpad,UF,Amanda,"Mac, IOS, chrome",Female,18.0,Not Hispanic/Latino,White,,High School,,Right,english,,131,8e5dda57-8ac0-4073-9494-5c8f786268b7,2020-11-12 15:07:22 UTC,20.0,3.266666667,New,,0.71658533163729,0.513494537517725,-27.7851336973031,0.691481021167548,0.691481021167548,0.486505462482275,0.899699276203381,0.8094587876008871,-57.4728896317243,1.0929202641342,1.0929202641342,0.19054121239911298,0.417664642316318,0.174443753441218,-65.2485929296317,0.558267118125523,0.558267118125523,0.825556246558782,27.656033616374998,21.09587908039286,,,,,,,,,,,,,,0.49195127052105253
35.17623415915625,24.459663621,25.102836111343745,13.061255499208336,trackpad,Temple,Sarah,"Participant timed out for part 1 and 2 of MRT. Participant was very attentive throughout the study and paid close attention to the routes. The environment got a bit laggy at some points, but nothing bad enough to interfere with the participant’s ability to complete the study. ",Female,28.0,Hispanic/Latino,White,,Master's,,Right,English,,133,91c0a1ef-0d38-41f4-b2d6-aa9569c6202e,2020-11-18 22:09:44 UTC,36.0,5.6,New,,0.873562530500645,0.76311149469469,-66.9660704440893,0.7503168921344658,0.7503168921344658,0.23688850530531,0.9810623535975671,0.962483341646398,-37.2605913120462,1.2228053071623,1.2228053071623,0.0375166583536022,0.9671604506246411,0.935399337252459,-79.78356433690841,1.2482923922604299,1.2482923922604299,0.0646006627475416,30.583418214232147,19.942158706142855,,,,,,,,,,,,,,0.9489413394494286
30.92800994859375,8.668406918250003,25.954718571531256,6.882901986624998,trackpad,UF,Amanda,"Macbook, IOS, chrome",Male,18.0,Hispanic/Latino,White,,High School,,Right,English,,134,e1a48277-e211-481a-81ae-95d581ec3851,2020-11-19 15:08:23 UTC,44.0,5.133333333,New,,0.754193807245924,0.568808298888103,-36.7922132956634,0.788690069876735,0.788690069876735,0.43119170111189703,0.962903775667769,0.927183681195245,-50.2290345731954,1.21917563763385,1.21917563763385,0.0728163188047551,0.8186805345445479,0.670237817642147,27.6338206813154,1.63200192783622,1.63200192783622,0.32976218235785304,21.388180078446428,17.781082892285717,,,,,,,,,,,,,,0.798710749418696
60.65936317578125,46.99283086399999,50.44004126384374,31.65576993404167,trackpad,Temple,Sarah,Macbook Pro. No issues. Participant was attentive.,Female,22.0,Not Hispanic/Latino,Asian,,High School,,Right,English,,139,b9bfd63d-9c7d-4ccd-93a8-bbb1afa8a541,2020-11-24 16:06:52 UTC,-20.0,4.8,New,,0.184769125685901,0.0341396298067323,80.52592179043741,0.13295799468492697,0.13295799468492697,0.9658603701932679,0.898965518808904,0.8081390040073609,-8.66823740054039,1.07312134567149,1.07312134567149,0.19186099599263798,0.600712584763493,0.3608556094932371,-71.08500905751279,0.595127642249529,0.595127642249529,0.639144390506763,54.802277899303576,42.38963926535713,,,,,,,,,,,,,,0.584497306750299
85.04692757593747,32.20478087391666,58.080095167718746,20.043065969958334,trackpad,Temple,Maddy,"Macbook Air Catalina, Chrome. Participant was able to go through MRT pretty quickly without running into the time limit. Had to explain MRT practice questions feedback a few times. Participant stopped in front of one of the buildings that don't need to be memorized, so I clarified that the only ones relevant for the later task have blue gems in front, but emphasized that they can still observe the other parts of the environment too to understand how everything is related. Participant was initially confused about why they had to follow the path backwards. When the second route loaded, pt asked how many more sections they would have to memorize (I explained the routes again). However, they did take time to look around plenty and weren't rushing through. When the 4th route was loading, the pt's browser gave them an error and they clicked the ""I'm Finished"" button again so it skipped to the pointing task. I had them change the number at the end of the link from 6 to 5, and the 4th route successfully loaded. At the end of the pointing task, pt asked how much longer it would take, I said they were almost done and encouraged them (""You're doing a great job, keep it up"")",Female,19.0,Hispanic/Latino,Unknown/Do Not Wish To Say,,High School,,Right,spanish,10,140,73cc3358-285f-4f2e-90c0-2fca4281b9f6,2020-11-24 16:42:14 UTC,2.0,3.4,New,,0.235868595758491,0.0556339944650826,-84.43150047629099,0.258236399565132,0.258236399565132,0.944366005534918,0.843052806741893,0.7107380349553829,-35.573537722343296,1.12381027262026,1.12381027262026,0.28926196504461704,0.537295348012745,0.28868629099613696,-65.1321050125223,1.05277513956951,1.05277513956951,0.7113137090038629,62.40029327507141,41.778511225821426,,,,,,,,,,,,,,0.49971216297575993
64.49438724365623,23.794037689125002,46.939037521968736,18.237079891208335,Trackpad,UF,Amanda,"Lenovo ideapad, chrome, laptop, ran very smoothly, no connection or silcton issues",Female,19.0,Not Hispanic/Latino,Black/African American,,High School,,Right,English,,143,b16cbe15-9952-4706-8e1a-cb16fb90ec92,2020-12-03 15:11:54 UTC,18.0,3.2,New,,0.631887948649652,0.399282379648665,89.4449256981317,0.65534950812016,0.65534950812016,0.6007176203513349,0.8616335756437791,0.7424124186766841,-66.4809918871297,1.4299871780802802,1.4299871780802802,0.257587581323315,0.912028774030374,0.831796484659348,-61.9509418577034,1.74710992534892,1.74710992534892,0.16820351534065303,47.05138029171428,34.638198537357134,,,,,,,,,,,,,,0.787104451668016
65.4631085995625,10.456556935,53.89770124196875,8.766618408958331,Trackpad,Temple,Maddy,"HP Laptop; No option to share portion of screen, but was able to optimize sharing for a video clip. Participant sighed during MRT practice problems. Rested for 20 seconds or so before moving on to MRT part 2. Took plenty of time to look at surroundings and buildings to learn. Did a lot of stopping throughout on the routes. Participant struggled a bit to understand the instructions of the pointing task. Went through pointing task sort of quickly, but still turned around to point to different buildings. Sighed a few times during the pointing task. Seemed like they put some buildings slightly outside the box border in the map arrangement task, but clicked ""I am finished"" before I could tell them to move them back within the borders.",Female,18.0,Hispanic/Latino,Unknown/Do Not Wish To Say,,High School,,Right,Spanish,15,145,ad14918e-4cfe-460b-b8cf-55d39b30a6cb,2020-12-09 15:15:10 UTC,8.0,3.5333333330000003,New,,0.939565412419808,0.882783164215603,-34.8736123267035,1.00693570440511,1.00693570440511,0.11721683578439598,0.986028464368578,0.9722521325450559,-34.9981306800552,1.17849103140962,1.17849103140962,0.0277478674549436,0.7458055553038601,0.556225926322098,-21.007624520835304,1.11908437234163,1.11908437234163,0.443774073677901,41.88887217189286,34.55580859925,,,,,,,,,,,,,,0.764239029433577
20.743010322875,25.78310362483333,17.13216010903125,18.28091543854167,Mouse,Temple,Maddy,"Mac desktop, had to refresh MRT once but it loaded the second time. Didn't break in between MRT parts. Participant was following all instructions and paying attention. Some background noise throughout, but participant's house mates knew they were on a Zoom call and weren't interacting with them. Seemed like they were speeding through the1st route a bit, but did take time to view surroundings too and spent more time on looking around in the subsequent routes. Final route never loaded- I tried having them navigate to the link with /5 on the end, but they had already seen that route; then had them navigate to the link with /4 on the end, and /4 and /5 were the exact same route. So, I had them just move forward with the pointing task on the original tab.",Female,18.0,Not Hispanic/Latino,White,,High School,,Right,English,,146,fd030fc8-794d-48cb-9a90-9a051160ae5d,2020-12-10 18:11:03 UTC,8.0,4.2,New,,0.668817864530317,0.4473173359148929,21.9017260509655,0.542513631666914,0.542513631666914,0.552682664085107,0.917416246527634,0.841652569392852,52.8437012025136,0.668015711207342,0.668015711207342,0.15834743060714904,0.993834266928615,0.987706550121537,8.543590263005049,1.04534346168934,1.04534346168934,0.012293449878461999,22.903050309428572,17.624483821678574,,,,,,,,,,,,,,0.9146795597571945
